74.932	159.067	68.5
80.942	159.067	68.5
86.951	159.067	68.5
92.961	159.067	68.5
98.971	159.067	68.5
104.98	159.067	68.5
110.99	159.067	68.5
116.999	159.067	68.5
135.028	159.067	68.5
56.903	159.067	74.5
62.913	159.067	74.5
68.923	159.067	74.5
74.932	159.067	74.5
80.942	159.067	74.5
86.951	159.067	74.5
92.961	159.067	74.5
98.971	159.067	74.5
104.98	159.067	74.5
110.99	159.067	74.5
116.999	159.067	74.5
123.009	159.067	74.5
129.019	159.067	74.5
135.028	159.067	74.5
141.038	159.067	74.5
86.951	165.076	68.5
92.961	165.076	68.5
98.971	165.076	68.5
104.98	165.076	68.5
68.923	165.076	74.5
74.932	165.076	74.5
80.942	165.076	74.5
86.951	165.076	74.5
92.961	165.076	74.5
98.971	165.076	74.5
104.98	165.076	74.5
110.99	165.076	74.5
116.999	165.076	74.5
129.019	165.076	74.5
135.028	165.076	74.5
98.971	171.086	74.5
92.961	32.865	32.5
98.971	32.865	32.5
104.98	32.865	32.5
80.942	32.865	38.5
92.961	26.855	50.5
86.951	32.865	38.5
98.971	26.855	50.5
80.942	38.875	26.5
92.961	32.865	38.5
86.951	38.875	26.5
98.971	32.865	38.5
92.961	38.875	26.5
104.98	32.865	38.5
98.971	38.875	26.5
110.99	32.865	38.5
104.98	38.875	26.5
110.99	38.875	26.5
86.951	26.855	56.5
68.923	38.875	32.5
80.942	32.865	44.5
92.961	26.855	56.5
74.932	38.875	32.5
86.951	32.865	44.5
98.971	26.855	56.5
80.942	38.875	32.5
92.961	32.865	44.5
86.951	38.875	32.5
98.971	32.865	44.5
80.942	44.884	20.5
92.961	38.875	32.5
104.98	32.865	44.5
86.951	44.884	20.5
98.971	38.875	32.5
110.99	32.865	44.5
92.961	44.884	20.5
104.98	38.875	32.5
116.999	32.865	44.5
98.971	44.884	20.5
110.99	38.875	32.5
104.98	44.884	20.5
116.999	38.875	32.5
110.99	44.884	20.5
123.009	38.875	32.5
56.903	38.875	38.5
62.913	38.875	38.5
86.951	26.855	62.5
68.923	38.875	38.5
92.961	26.855	62.5
74.932	38.875	38.5
86.951	32.865	50.5
68.923	44.884	26.5
80.942	38.875	38.5
92.961	32.865	50.5
74.932	44.884	26.5
86.951	38.875	38.5
98.971	32.865	50.5
80.942	44.884	26.5
92.961	38.875	38.5
104.98	32.865	50.5
86.951	44.884	26.5
98.971	38.875	38.5
110.99	32.865	50.5
92.961	44.884	26.5
104.98	38.875	38.5
116.999	32.865	50.5
86.951	50.894	14.5
98.971	44.884	26.5
110.99	38.875	38.5
123.009	32.865	50.5
92.961	50.894	14.5
104.98	44.884	26.5
116.999	38.875	38.5
129.019	32.865	50.5
98.971	50.894	14.5
110.99	44.884	26.5
123.009	38.875	38.5
104.98	50.894	14.5
116.999	44.884	26.5
129.019	38.875	38.5
110.99	50.894	14.5
123.009	44.884	26.5
135.028	38.875	38.5
129.019	44.884	26.5
50.894	38.875	44.5
56.903	38.875	44.5
62.913	38.875	44.5
86.951	26.855	68.5
56.903	44.884	32.5
68.923	38.875	44.5
62.913	44.884	32.5
74.932	38.875	44.5
86.951	32.865	56.5
68.923	44.884	32.5
80.942	38.875	44.5
92.961	32.865	56.5
74.932	44.884	32.5
86.951	38.875	44.5
98.971	32.865	56.5
68.923	50.894	20.5
80.942	44.884	32.5
92.961	38.875	44.5
104.98	32.865	56.5
74.932	50.894	20.5
86.951	44.884	32.5
98.971	38.875	44.5
80.942	50.894	20.5
92.961	44.884	32.5
104.98	38.875	44.5
116.999	32.865	56.5
86.951	50.894	20.5
98.971	44.884	32.5
110.99	38.875	44.5
123.009	32.865	56.5
92.961	50.894	20.5
104.98	44.884	32.5
116.999	38.875	44.5
129.019	32.865	56.5
98.971	50.894	20.5
110.99	44.884	32.5
123.009	38.875	44.5
135.028	32.865	56.5
56.903	26.855	74.5
104.98	50.894	20.5
116.999	44.884	32.5
129.019	38.875	44.5
62.913	26.855	74.5
110.99	50.894	20.5
123.009	44.884	32.5
135.028	38.875	44.5
68.923	26.855	74.5
116.999	50.894	20.5
129.019	44.884	32.5
141.038	38.875	44.5
50.894	38.875	50.5
62.913	32.865	62.5
123.009	50.894	20.5
135.028	44.884	32.5
56.903	38.875	50.5
68.923	32.865	62.5
129.019	50.894	20.5
50.894	44.884	38.5
62.913	38.875	50.5
56.903	44.884	38.5
68.923	38.875	50.5
80.942	32.865	62.5
92.961	26.855	74.5
62.913	44.884	38.5
74.932	38.875	50.5
86.951	32.865	62.5
98.971	26.855	74.5
68.923	44.884	38.5
80.942	38.875	50.5
92.961	32.865	62.5
104.98	26.855	74.5
62.913	50.894	26.5
74.932	44.884	38.5
86.951	38.875	50.5
98.971	32.865	62.5
68.923	50.894	26.5
80.942	44.884	38.5
92.961	38.875	50.5
74.932	50.894	26.5
86.951	44.884	38.5
98.971	38.875	50.5
80.942	50.894	26.5
92.961	44.884	38.5
104.98	38.875	50.5
74.932	56.903	14.5
86.951	50.894	26.5
98.971	44.884	38.5
110.99	38.875	50.5
80.942	56.903	14.5
92.961	50.894	26.5
104.98	44.884	38.5
116.999	38.875	50.5
129.019	32.865	62.5
86.951	56.903	14.5
98.971	50.894	26.5
110.99	44.884	38.5
123.009	38.875	50.5
135.028	32.865	62.5
92.961	56.903	14.5
104.98	50.894	26.5
116.999	44.884	38.5
129.019	38.875	50.5
50.894	32.865	68.5
98.971	56.903	14.5
110.99	50.894	26.5
123.009	44.884	38.5
135.028	38.875	50.5
56.903	32.865	68.5
104.98	56.903	14.5
116.999	50.894	26.5
129.019	44.884	38.5
141.038	38.875	50.5
50.894	38.875	56.5
62.913	32.865	68.5
110.99	56.903	14.5
123.009	50.894	26.5
135.028	44.884	38.5
44.884	44.884	44.5
147.047	38.875	50.5
56.903	38.875	56.5
68.923	32.865	68.5
116.999	56.903	14.5
129.019	50.894	26.5
141.038	44.884	38.5
50.894	44.884	44.5
62.913	38.875	56.5
74.932	32.865	68.5
123.009	56.903	14.5
135.028	50.894	26.5
56.903	44.884	44.5
68.923	38.875	56.5
62.913	44.884	44.5
74.932	38.875	56.5
86.951	32.865	68.5
56.903	50.894	32.5
68.923	44.884	44.5
92.961	32.865	68.5
62.913	50.894	32.5
74.932	44.884	44.5
86.951	38.875	56.5
68.923	50.894	32.5
80.942	44.884	44.5
92.961	38.875	56.5
62.913	56.903	20.5
74.932	50.894	32.5
86.951	44.884	44.5
98.971	38.875	56.5
68.923	56.903	20.5
80.942	50.894	32.5
92.961	44.884	44.5
104.98	38.875	56.5
74.932	56.903	20.5
86.951	50.894	32.5
98.971	44.884	44.5
110.99	38.875	56.5
80.942	56.903	20.5
92.961	50.894	32.5
104.98	44.884	44.5
116.999	38.875	56.5
129.019	32.865	68.5
86.951	56.903	20.5
98.971	50.894	32.5
110.99	44.884	44.5
123.009	38.875	56.5
135.028	32.865	68.5
44.884	32.865	74.5
92.961	56.903	20.5
104.98	50.894	32.5
116.999	44.884	44.5
129.019	38.875	56.5
50.894	32.865	74.5
98.971	56.903	20.5
110.99	50.894	32.5
123.009	44.884	44.5
135.028	38.875	56.5
56.903	32.865	74.5
104.98	56.903	20.5
116.999	50.894	32.5
129.019	44.884	44.5
141.038	38.875	56.5
50.894	38.875	62.5
62.913	32.865	74.5
110.99	56.903	20.5
123.009	50.894	32.5
135.028	44.884	44.5
44.884	44.884	50.5
147.047	38.875	56.5
56.903	38.875	62.5
68.923	32.865	74.5
116.999	56.903	20.5
129.019	50.894	32.5
141.038	44.884	44.5
50.894	44.884	50.5
62.913	38.875	62.5
74.932	32.865	74.5
123.009	56.903	20.5
135.028	50.894	32.5
44.884	50.894	38.5
147.047	44.884	44.5
56.903	44.884	50.5
68.923	38.875	62.5
129.019	56.903	20.5
141.038	50.894	32.5
50.894	50.894	38.5
62.913	44.884	50.5
74.932	38.875	62.5
135.028	56.903	20.5
56.903	50.894	38.5
68.923	44.884	50.5
92.961	32.865	74.5
62.913	50.894	38.5
74.932	44.884	50.5
98.971	32.865	74.5
56.903	56.903	26.5
68.923	50.894	38.5
80.942	44.884	50.5
92.961	38.875	62.5
104.98	32.865	74.5
62.913	56.903	26.5
74.932	50.894	38.5
86.951	44.884	50.5
68.923	56.903	26.5
80.942	50.894	38.5
92.961	44.884	50.5
74.932	56.903	26.5
86.951	50.894	38.5
98.971	44.884	50.5
123.009	32.865	74.5
68.923	62.913	14.5
80.942	56.903	26.5
92.961	50.894	38.5
104.98	44.884	50.5
129.019	32.865	74.5
74.932	62.913	14.5
86.951	56.903	26.5
98.971	50.894	38.5
110.99	44.884	50.5
123.009	38.875	62.5
135.028	32.865	74.5
80.942	62.913	14.5
92.961	56.903	26.5
104.98	50.894	38.5
116.999	44.884	50.5
129.019	38.875	62.5
141.038	32.865	74.5
86.951	62.913	14.5
98.971	56.903	26.5
110.99	50.894	38.5
123.009	44.884	50.5
135.028	38.875	62.5
44.884	38.875	68.5
92.961	62.913	14.5
104.98	56.903	26.5
116.999	50.894	38.5
129.019	44.884	50.5
141.038	38.875	62.5
50.894	38.875	68.5
98.971	62.913	14.5
110.99	56.903	26.5
123.009	50.894	38.5
135.028	44.884	50.5
44.884	44.884	56.5
56.903	38.875	68.5
104.98	62.913	14.5
116.999	56.903	26.5
129.019	50.894	38.5
38.875	50.894	44.5
141.038	44.884	50.5
50.894	44.884	56.5
62.913	38.875	68.5
110.99	62.913	14.5
123.009	56.903	26.5
135.028	50.894	38.5
44.884	50.894	44.5
147.047	44.884	50.5
56.903	44.884	56.5
68.923	38.875	68.5
116.999	62.913	14.5
129.019	56.903	26.5
141.038	50.894	38.5
50.894	50.894	44.5
153.057	44.884	50.5
62.913	44.884	56.5
74.932	38.875	68.5
123.009	62.913	14.5
135.028	56.903	26.5
44.884	56.903	32.5
147.047	50.894	38.5
56.903	50.894	44.5
68.923	44.884	56.5
129.019	62.913	14.5
141.038	56.903	26.5
50.894	56.903	32.5
62.913	50.894	44.5
74.932	44.884	56.5
56.903	56.903	32.5
68.923	50.894	44.5
80.942	44.884	56.5
62.913	56.903	32.5
74.932	50.894	44.5
86.951	44.884	56.5
56.903	62.913	20.5
68.923	56.903	32.5
80.942	50.894	44.5
92.961	44.884	56.5
62.913	62.913	20.5
74.932	56.903	32.5
86.951	50.894	44.5
98.971	44.884	56.5
68.923	62.913	20.5
80.942	56.903	32.5
92.961	50.894	44.5
104.98	44.884	56.5
74.932	62.913	20.5
86.951	56.903	32.5
98.971	50.894	44.5
110.99	44.884	56.5
123.009	38.875	68.5
80.942	62.913	20.5
92.961	56.903	32.5
104.98	50.894	44.5
116.999	44.884	56.5
129.019	38.875	68.5
38.875	38.875	74.5
86.951	62.913	20.5
98.971	56.903	32.5
110.99	50.894	44.5
123.009	44.884	56.5
135.028	38.875	68.5
44.884	38.875	74.5
92.961	62.913	20.5
104.98	56.903	32.5
116.999	50.894	44.5
129.019	44.884	56.5
141.038	38.875	68.5
50.894	38.875	74.5
98.971	62.913	20.5
110.99	56.903	32.5
123.009	50.894	44.5
135.028	44.884	56.5
44.884	44.884	62.5
147.047	38.875	68.5
56.903	38.875	74.5
104.98	62.913	20.5
116.999	56.903	32.5
129.019	50.894	44.5
38.875	50.894	50.5
141.038	44.884	56.5
50.894	44.884	62.5
62.913	38.875	74.5
110.99	62.913	20.5
123.009	56.903	32.5
135.028	50.894	44.5
44.884	50.894	50.5
147.047	44.884	56.5
56.903	44.884	62.5
68.923	38.875	74.5
116.999	62.913	20.5
129.019	56.903	32.5
38.875	56.903	38.5
141.038	50.894	44.5
50.894	50.894	50.5
153.057	44.884	56.5
62.913	44.884	62.5
74.932	38.875	74.5
123.009	62.913	20.5
135.028	56.903	32.5
44.884	56.903	38.5
147.047	50.894	44.5
56.903	50.894	50.5
68.923	44.884	62.5
129.019	62.913	20.5
141.038	56.903	32.5
50.894	56.903	38.5
153.057	50.894	44.5
62.913	50.894	50.5
74.932	44.884	62.5
135.028	62.913	20.5
147.047	56.903	32.5
56.903	56.903	38.5
68.923	50.894	50.5
50.894	62.913	26.5
62.913	56.903	38.5
74.932	50.894	50.5
56.903	62.913	26.5
68.923	56.903	38.5
80.942	50.894	50.5
92.961	44.884	62.5
62.913	62.913	26.5
74.932	56.903	38.5
86.951	50.894	50.5
98.971	44.884	62.5
68.923	62.913	26.5
80.942	56.903	38.5
92.961	50.894	50.5
104.98	44.884	62.5
62.913	68.923	14.5
74.932	62.913	26.5
86.951	56.903	38.5
98.971	50.894	50.5
110.99	44.884	62.5
123.009	38.875	74.5
68.923	68.923	14.5
80.942	62.913	26.5
92.961	56.903	38.5
104.98	50.894	50.5
116.999	44.884	62.5
129.019	38.875	74.5
74.932	68.923	14.5
86.951	62.913	26.5
98.971	56.903	38.5
110.99	50.894	50.5
123.009	44.884	62.5
135.028	38.875	74.5
80.942	68.923	14.5
92.961	62.913	26.5
104.98	56.903	38.5
116.999	50.894	50.5
129.019	44.884	62.5
38.875	44.884	68.5
141.038	38.875	74.5
86.951	68.923	14.5
98.971	62.913	26.5
110.99	56.903	38.5
123.009	50.894	50.5
135.028	44.884	62.5
44.884	44.884	68.5
147.047	38.875	74.5
92.961	68.923	14.5
104.98	62.913	26.5
116.999	56.903	38.5
129.019	50.894	50.5
38.875	50.894	56.5
141.038	44.884	62.5
50.894	44.884	68.5
153.057	38.875	74.5
98.971	68.923	14.5
110.99	62.913	26.5
123.009	56.903	38.5
32.865	56.903	44.5
135.028	50.894	50.5
44.884	50.894	56.5
147.047	44.884	62.5
56.903	44.884	68.5
104.98	68.923	14.5
116.999	62.913	26.5
129.019	56.903	38.5
38.875	56.903	44.5
141.038	50.894	50.5
50.894	50.894	56.5
62.913	44.884	68.5
110.99	68.923	14.5
123.009	62.913	26.5
135.028	56.903	38.5
44.884	56.903	44.5
147.047	50.894	50.5
56.903	50.894	56.5
68.923	44.884	68.5
116.999	68.923	14.5
129.019	62.913	26.5
38.875	62.913	32.5
141.038	56.903	38.5
50.894	56.903	44.5
153.057	50.894	50.5
62.913	50.894	56.5
74.932	44.884	68.5
123.009	68.923	14.5
135.028	62.913	26.5
44.884	62.913	32.5
147.047	56.903	38.5
56.903	56.903	44.5
159.067	50.894	50.5
68.923	50.894	56.5
129.019	68.923	14.5
141.038	62.913	26.5
50.894	62.913	32.5
153.057	56.903	38.5
62.913	56.903	44.5
74.932	50.894	56.5
135.028	68.923	14.5
147.047	62.913	26.5
56.903	62.913	32.5
68.923	56.903	44.5
80.942	50.894	56.5
50.894	68.923	20.5
62.913	62.913	32.5
74.932	56.903	44.5
86.951	50.894	56.5
56.903	68.923	20.5
68.923	62.913	32.5
80.942	56.903	44.5
92.961	50.894	56.5
62.913	68.923	20.5
74.932	62.913	32.5
86.951	56.903	44.5
98.971	50.894	56.5
68.923	68.923	20.5
80.942	62.913	32.5
92.961	56.903	44.5
104.98	50.894	56.5
74.932	68.923	20.5
86.951	62.913	32.5
98.971	56.903	44.5
110.99	50.894	56.5
32.865	44.884	74.5
80.942	68.923	20.5
92.961	62.913	32.5
104.98	56.903	44.5
116.999	50.894	56.5
129.019	44.884	68.5
38.875	44.884	74.5
86.951	68.923	20.5
98.971	62.913	32.5
110.99	56.903	44.5
123.009	50.894	56.5
135.028	44.884	68.5
44.884	44.884	74.5
92.961	68.923	20.5
104.98	62.913	32.5
116.999	56.903	44.5
129.019	50.894	56.5
38.875	50.894	62.5
141.038	44.884	68.5
50.894	44.884	74.5
98.971	68.923	20.5
110.99	62.913	32.5
123.009	56.903	44.5
32.865	56.903	50.5
135.028	50.894	56.5
44.884	50.894	62.5
147.047	44.884	68.5
56.903	44.884	74.5
104.98	68.923	20.5
116.999	62.913	32.5
129.019	56.903	44.5
38.875	56.903	50.5
141.038	50.894	56.5
50.894	50.894	62.5
153.057	44.884	68.5
62.913	44.884	74.5
110.99	68.923	20.5
123.009	62.913	32.5
32.865	62.913	38.5
135.028	56.903	44.5
44.884	56.903	50.5
147.047	50.894	56.5
56.903	50.894	62.5
68.923	44.884	74.5
116.999	68.923	20.5
129.019	62.913	32.5
38.875	62.913	38.5
141.038	56.903	44.5
50.894	56.903	50.5
153.057	50.894	56.5
62.913	50.894	62.5
74.932	44.884	74.5
123.009	68.923	20.5
135.028	62.913	32.5
44.884	62.913	38.5
147.047	56.903	44.5
56.903	56.903	50.5
159.067	50.894	56.5
68.923	50.894	62.5
129.019	68.923	20.5
141.038	62.913	32.5
50.894	62.913	38.5
153.057	56.903	44.5
62.913	56.903	50.5
74.932	50.894	62.5
135.028	68.923	20.5
44.884	68.923	26.5
147.047	62.913	32.5
56.903	62.913	38.5
159.067	56.903	44.5
68.923	56.903	50.5
80.942	50.894	62.5
141.038	68.923	20.5
50.894	68.923	26.5
153.057	62.913	32.5
62.913	62.913	38.5
74.932	56.903	50.5
86.951	50.894	62.5
56.903	68.923	26.5
68.923	62.913	38.5
80.942	56.903	50.5
92.961	50.894	62.5
62.913	68.923	26.5
74.932	62.913	38.5
86.951	56.903	50.5
98.971	50.894	62.5
56.903	74.932	14.5
68.923	68.923	26.5
80.942	62.913	38.5
92.961	56.903	50.5
104.98	50.894	62.5
62.913	74.932	14.5
74.932	68.923	26.5
86.951	62.913	38.5
98.971	56.903	50.5
110.99	50.894	62.5
68.923	74.932	14.5
80.942	68.923	26.5
92.961	62.913	38.5
104.98	56.903	50.5
116.999	50.894	62.5
129.019	44.884	74.5
74.932	74.932	14.5
86.951	68.923	26.5
98.971	62.913	38.5
110.99	56.903	50.5
123.009	50.894	62.5
32.865	50.894	68.5
135.028	44.884	74.5
80.942	74.932	14.5
92.961	68.923	26.5
104.98	62.913	38.5
116.999	56.903	50.5
129.019	50.894	62.5
38.875	50.894	68.5
141.038	44.884	74.5
86.951	74.932	14.5
98.971	68.923	26.5
110.99	62.913	38.5
123.009	56.903	50.5
32.865	56.903	56.5
135.028	50.894	62.5
44.884	50.894	68.5
147.047	44.884	74.5
92.961	74.932	14.5
104.98	68.923	26.5
116.999	62.913	38.5
129.019	56.903	50.5
38.875	56.903	56.5
141.038	50.894	62.5
50.894	50.894	68.5
153.057	44.884	74.5
98.971	74.932	14.5
110.99	68.923	26.5
123.009	62.913	38.5
32.865	62.913	44.5
135.028	56.903	50.5
44.884	56.903	56.5
147.047	50.894	62.5
56.903	50.894	68.5
159.067	44.884	74.5
104.98	74.932	14.5
116.999	68.923	26.5
129.019	62.913	38.5
38.875	62.913	44.5
141.038	56.903	50.5
50.894	56.903	56.5
153.057	50.894	62.5
62.913	50.894	68.5
110.99	74.932	14.5
123.009	68.923	26.5
32.865	68.923	32.5
135.028	62.913	38.5
44.884	62.913	44.5
147.047	56.903	50.5
56.903	56.903	56.5
68.923	50.894	68.5
116.999	74.932	14.5
129.019	68.923	26.5
38.875	68.923	32.5
141.038	62.913	38.5
50.894	62.913	44.5
153.057	56.903	50.5
62.913	56.903	56.5
74.932	50.894	68.5
123.009	74.932	14.5
135.028	68.923	26.5
44.884	68.923	32.5
147.047	62.913	38.5
56.903	62.913	44.5
159.067	56.903	50.5
68.923	56.903	56.5
129.019	74.932	14.5
141.038	68.923	26.5
50.894	68.923	32.5
153.057	62.913	38.5
62.913	62.913	44.5
74.932	56.903	56.5
135.028	74.932	14.5
147.047	68.923	26.5
56.903	68.923	32.5
159.067	62.913	38.5
68.923	62.913	44.5
80.942	56.903	56.5
141.038	74.932	14.5
50.894	74.932	20.5
153.057	68.923	26.5
62.913	68.923	32.5
74.932	62.913	44.5
86.951	56.903	56.5
56.903	74.932	20.5
68.923	68.923	32.5
80.942	62.913	44.5
92.961	56.903	56.5
62.913	74.932	20.5
74.932	68.923	32.5
86.951	62.913	44.5
98.971	56.903	56.5
68.923	74.932	20.5
80.942	68.923	32.5
92.961	62.913	44.5
104.98	56.903	56.5
116.999	50.894	68.5
26.855	50.894	74.5
74.932	74.932	20.5
86.951	68.923	32.5
98.971	62.913	44.5
110.99	56.903	56.5
123.009	50.894	68.5
32.865	50.894	74.5
80.942	74.932	20.5
92.961	68.923	32.5
104.98	62.913	44.5
116.999	56.903	56.5
129.019	50.894	68.5
38.875	50.894	74.5
86.951	74.932	20.5
98.971	68.923	32.5
110.99	62.913	44.5
123.009	56.903	56.5
32.865	56.903	62.5
135.028	50.894	68.5
44.884	50.894	74.5
92.961	74.932	20.5
104.98	68.923	32.5
116.999	62.913	44.5
26.855	62.913	50.5
129.019	56.903	56.5
38.875	56.903	62.5
141.038	50.894	68.5
50.894	50.894	74.5
98.971	74.932	20.5
110.99	68.923	32.5
123.009	62.913	44.5
32.865	62.913	50.5
135.028	56.903	56.5
44.884	56.903	62.5
147.047	50.894	68.5
56.903	50.894	74.5
104.98	74.932	20.5
116.999	68.923	32.5
26.855	68.923	38.5
129.019	62.913	44.5
38.875	62.913	50.5
141.038	56.903	56.5
50.894	56.903	62.5
153.057	50.894	68.5
62.913	50.894	74.5
110.99	74.932	20.5
123.009	68.923	32.5
32.865	68.923	38.5
135.028	62.913	44.5
44.884	62.913	50.5
147.047	56.903	56.5
56.903	56.903	62.5
68.923	50.894	74.5
116.999	74.932	20.5
129.019	68.923	32.5
38.875	68.923	38.5
141.038	62.913	44.5
50.894	62.913	50.5
153.057	56.903	56.5
62.913	56.903	62.5
123.009	74.932	20.5
135.028	68.923	32.5
44.884	68.923	38.5
147.047	62.913	44.5
56.903	62.913	50.5
159.067	56.903	56.5
68.923	56.903	62.5
129.019	74.932	20.5
38.875	74.932	26.5
141.038	68.923	32.5
50.894	68.923	38.5
153.057	62.913	44.5
62.913	62.913	50.5
74.932	56.903	62.5
135.028	74.932	20.5
44.884	74.932	26.5
147.047	68.923	32.5
56.903	68.923	38.5
159.067	62.913	44.5
68.923	62.913	50.5
80.942	56.903	62.5
141.038	74.932	20.5
50.894	74.932	26.5
153.057	68.923	32.5
62.913	68.923	38.5
165.076	62.913	44.5
74.932	62.913	50.5
86.951	56.903	62.5
147.047	74.932	20.5
56.903	74.932	26.5
159.067	68.923	32.5
68.923	68.923	38.5
80.942	62.913	50.5
92.961	56.903	62.5
62.913	74.932	26.5
74.932	68.923	38.5
86.951	62.913	50.5
98.971	56.903	62.5
56.903	80.942	14.5
68.923	74.932	26.5
80.942	68.923	38.5
92.961	62.913	50.5
104.98	56.903	62.5
62.913	80.942	14.5
74.932	74.932	26.5
86.951	68.923	38.5
98.971	62.913	50.5
110.99	56.903	62.5
68.923	80.942	14.5
80.942	74.932	26.5
92.961	68.923	38.5
104.98	62.913	50.5
116.999	56.903	62.5
129.019	50.894	74.5
74.932	80.942	14.5
86.951	74.932	26.5
98.971	68.923	38.5
110.99	62.913	50.5
123.009	56.903	62.5
32.865	56.903	68.5
135.028	50.894	74.5
80.942	80.942	14.5
92.961	74.932	26.5
104.98	68.923	38.5
116.999	62.913	50.5
26.855	62.913	56.5
129.019	56.903	62.5
38.875	56.903	68.5
141.038	50.894	74.5
86.951	80.942	14.5
98.971	74.932	26.5
110.99	68.923	38.5
123.009	62.913	50.5
32.865	62.913	56.5
135.028	56.903	62.5
44.884	56.903	68.5
147.047	50.894	74.5
92.961	80.942	14.5
104.98	74.932	26.5
116.999	68.923	38.5
26.855	68.923	44.5
129.019	62.913	50.5
38.875	62.913	56.5
141.038	56.903	62.5
50.894	56.903	68.5
153.057	50.894	74.5
98.971	80.942	14.5
110.99	74.932	26.5
123.009	68.923	38.5
32.865	68.923	44.5
135.028	62.913	50.5
44.884	62.913	56.5
147.047	56.903	62.5
56.903	56.903	68.5
159.067	50.894	74.5
104.98	80.942	14.5
116.999	74.932	26.5
129.019	68.923	38.5
38.875	68.923	44.5
141.038	62.913	50.5
50.894	62.913	56.5
153.057	56.903	62.5
62.913	56.903	68.5
110.99	80.942	14.5
123.009	74.932	26.5
32.865	74.932	32.5
135.028	68.923	38.5
44.884	68.923	44.5
147.047	62.913	50.5
56.903	62.913	56.5
159.067	56.903	62.5
68.923	56.903	68.5
116.999	80.942	14.5
129.019	74.932	26.5
38.875	74.932	32.5
141.038	68.923	38.5
50.894	68.923	44.5
153.057	62.913	50.5
62.913	62.913	56.5
74.932	56.903	68.5
123.009	80.942	14.5
135.028	74.932	26.5
44.884	74.932	32.5
147.047	68.923	38.5
56.903	68.923	44.5
159.067	62.913	50.5
68.923	62.913	56.5
129.019	80.942	14.5
141.038	74.932	26.5
50.894	74.932	32.5
153.057	68.923	38.5
62.913	68.923	44.5
165.076	62.913	50.5
74.932	62.913	56.5
135.028	80.942	14.5
44.884	80.942	20.5
147.047	74.932	26.5
56.903	74.932	32.5
159.067	68.923	38.5
68.923	68.923	44.5
80.942	62.913	56.5
141.038	80.942	14.5
50.894	80.942	20.5
153.057	74.932	26.5
62.913	74.932	32.5
165.076	68.923	38.5
74.932	68.923	44.5
86.951	62.913	56.5
56.903	80.942	20.5
68.923	74.932	32.5
80.942	68.923	44.5
92.961	62.913	56.5
62.913	80.942	20.5
74.932	74.932	32.5
86.951	68.923	44.5
98.971	62.913	56.5
110.99	56.903	68.5
68.923	80.942	20.5
80.942	74.932	32.5
92.961	68.923	44.5
104.98	62.913	56.5
116.999	56.903	68.5
26.855	56.903	74.5
74.932	80.942	20.5
86.951	74.932	32.5
98.971	68.923	44.5
110.99	62.913	56.5
123.009	56.903	68.5
32.865	56.903	74.5
80.942	80.942	20.5
92.961	74.932	32.5
104.98	68.923	44.5
116.999	62.913	56.5
129.019	56.903	68.5
38.875	56.903	74.5
86.951	80.942	20.5
98.971	74.932	32.5
110.99	68.923	44.5
123.009	62.913	56.5
